Smiles,Num
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CCCCO4)CCC3C2C1,14
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,11
C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,8
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1,6
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CC(OC5CCCCO5)CCO4)CCC3C2C1,6
C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,6
C=C1C(=O)OC2C=CCCC=CCCC12,5
C1CCC(OC2CCC34CC35CCC3C(C6CCCO6)CCC3C5CCC4C2)OC1,5
O=c1ccc2ccccc2o1,5
C1CCC(OC2CCC34CC35CCC3C(C6CCCO6)CCC3C5CC(OC3CCCCO3)C4C2)OC1,5
C1CCOCC1,5
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2,4
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2,4
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,4
C1CC2CNC3C4CC2C3(C1)C1CC2CCC4C1C2,4
O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2,3
O=C1C=CCC(CCCC(=O)C2CC3(C=CCCC3)C2C=Cc2ccccc2)O1,3
C1CCC(OC2CC3CCCCC3C3CCC45CCCC4(C5)C23)OC1,3
O=C(C=Cc1ccccc1)OC1CCCOC1OC1COC(OC(=O)C23CCCCC2C2=CCC4C5CCC(OC6CCC(OC7CCCCO7)C(COC7CC(OC8CCCCO8)CCO7)O6)CC5CCC4C2CC3)C(OC2CC(OC3CCCO3)CCO2)C1,3
O=C(OC1OC(COC2CCCCO2)CCC1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,3
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5CCCCO5)CCO4)CCC3C2C1,3
C1CCC(OC2CCCOC2OC2COC(OC3CCC4C(CCC5C4CCC46OCC7(CCCCC74)CCC56)C3)C(OC3CCCCO3)C2)OC1,3
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OC(COC5CC(OC6CCCCO6)CCO5)C(OC5CCCCO5)CC4OC4CCCCO4)CCC3C2C1,3
O=C1CC2CC(CC(CC(=O)C3CC4(C=CCCC4)C3C=Cc3ccccc3)O2)O1,3
C=C1CCC2CCCCC2C1COc1ccc2ccc(=O)oc2c1,3
C1CCC(OC2CCOC(OC3CCC4C(CCC5C4CCC4C6CCCOC67CC54CO7)C3)C2OC2CCCO2)OC1,3
