Smiles,Num
O=C(OC1CCOC2(C1)OC1CC(C(=O)OC3OCCCC3OC3CCCCO3)CCC1C2=O)c1ccccc1,5
O=C1C2=COC(OC3CCCCO3)CC2CC2c3[nH]c4ccccc4c3CCN12,3
C1=C2CCC3CCCCC3C2CCC1,3
O=C(C=Cc1ccccc1)OC1CCCC23CC(CO2)CC(OC(=O)c2ccco2)C13,3
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1,3
C1=C2C3CCCC(OC4CCCCO4)C3CCC2C2CCC3CC(OC4OCCCC4OC4OCCCC4OC4CCCCO4)CCC3C2C1,3
O=C(OC1CCOC2(C1)OC1CC(C(=O)OC3OCCCC3OC3OCCCC3OC3CCCCO3)CCC1C2=O)c1ccccc1,2
O=C1C=C2CCCCC2O1,2
O=C1OC2CCC13CCc1cc(=O)ccc4c1C3C2C4,2
C1=C2Nc3ccccc3C23CCN2CC4OC4C(C1)C23,2
C=C1C(=O)OC2C1CCC=C1CC3OC3C12,2
O=C(C=Cc1ccccc1)OC1CCCC23CC(CO2)CC(OC(=O)c2cccnc2)C13,2
O=C1CC2CCC3=CC(CC=CC2O1)OC3=O,2
C1=CC2CCn3c4c(c5ccccc53)CCN(C1)C42,2
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,2
c1ccc2c3c([nH]c2c1)C1CCCC[NH+]1CC3,2
C=C1CC23CCC4CCC(OC5CCCCO5)CC4C2CCC1C3,2
C1=CC2CC=C3Nc4ccccc4C34CCN(C1)C24,2
c1nc2ccc3ccc4c(c3c2o1)CCCC4,2
O=C1OC2CC1C1C3OC3C3(CO3)C1C2,1
C=C1C(=O)OC2C1CCC1C(=O)C=CCC12,1
O=C(OC1C2COC3(CCCCC3C1OC(=O)c1ccccc1)C2)c1cccnc1,1
O=C(OC1CCCC23OCC(CC(OC(=O)c4ccccc4)C12)C3OC(=O)c1cccnc1)c1ccoc1,1
O=C(OC1C(=O)C2COC3(CCCCC13)C2)c1ccccc1,1
c1ccc(COC2CCCCO2)cc1,1
c1ccc2c(OC3CCCCO3)c(OC3CCCCO3)ccc2c1,1
O=C1CC2CCC3C(=O)C=CCC3C2O1,1
O=C1C=CC2(CC1)CCC(COC1CCCCO1)C2,1
O=C(OC1CCOC2(C1)CC1CCC(C(=O)OCC3CCC(OC4CCCCO4)C(OC(=O)C4CCC5C(=O)C6(CC(OC(=O)c7ccccc7)CCO6)OC5C4)O3)CC1O2)c1ccccc1,1
O=C(OC1CC2C(OC(=O)c3ccoc3)CCCC23CC1CO3)c1cccnc1,1
O=C(C=Cc1ccccc1)OC1CCCC23CC(CCC12)CO3,1
O=C(OC1CCCC23CC(CO2)CC(OC(=O)c2ccoc2)C13)c1ccoc1,1
c1ccc2c(CCOC3CCCCO3)cccc2c1,1
C=C1C(=O)OC2C=CC3CCCC3CC12,1
O=C(OC1CC2COC3(CCCCC13)C2)c1ccccc1,1
O=C(OC1CCC2C(OC(=O)c3ccccc3)C(=O)C3COC2(C1)C3)c1cccnc1,1
O=C1CCOC2CCC3CCCC(OC4CCCCO4)C3C12,1
O=C1C=C2CCCCC2C1,1
C1=CC23OC2CCCC3C1,1
O=C1C=CC2C(=C1)CCC1C3CCC4CCCCC4C3=CCC21,1
O=C1CCC2=C3C=CC4C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC4C3CCC2C1,1
C1=CC2C3CCC(OC4CCCCO4)CC3CCC2C2CCC3CCCCC3=C12,1
O=C1C=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4OCCCC4OC4CCCCO4)CCC3C12,1
C1=C2C3CCCCC3CCC2C2CCC3C(COC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CCCC3C2C1,1
C1=C2C3CCCC(OC4CCCCO4)C3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1,1
C1=C2C3CCC(OC4CCCCO4)CC3CCC2C2CCC3CC(OC4OCCCC4OC4OCCCC4OC4CCCCO4)CCC3C2C1,1
O=C(OC1CC(OC2CCCCO2)CC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,1
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,1
C1CC2CCC1O2,1
C=C1CCCCC1,1
O=C(OC1CCCC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,1
C1CCC(OCCC2CCC3C2CCC24CC25CCC(OC2CCCCO2)CC5CCC34)OC1,1
O=C1CCC23CC24CCC2CCCC2C4CCC3C1,1
O=C1CC2CC=CCC3C=C(CC2O1)C(=O)O3,1
O=C(OC1CCOC2(C1)CC1CCCCC1O2)c1ccccc1,1
O=C1OC2CC1C1C3OC3C3COC2C31,1
O=C(OC1CCOC2(C1)OC1CC(C(=O)OC3CCCCC3OC3CCCCO3)CCC1C2=O)c1ccccc1,1
O=C1C=CC(C=CC=CCOC2CCCC(COC3CCCO3)O2)CC1,1
O=C1OC23CCCC24CC2OCC3C2C14,1
O=C(C=Cc1ccccc1)OC1CCCC23CC(CO2)C(=O)C(OC(=O)c2cccnc2)C13,1
O=C(OC1CCOC2(C1)CC1CCC(C(=O)OC3CCCCC3OC3CCCCO3)CC1O2)c1ccccc1,1
O=C(OC1CCOC2(C1)OC1CC(C(=O)OC3OCCC(OC4CCCCO4)C3OC3CCCCO3)CCC1C2=O)c1ccccc1,1
O=C1OC23OC1(C1CCCC4CC=CC41)CCC2CCC1CCCCC13,1
c1ccc2c(c1)C1CCN3C4COC5C(CCC13N25)C4,1
O=C(OC1CCOC2(C1)CC1CCC(C(=O)OC3OCCCC3OC3CCCCO3)CC1O2)c1ccccc1,1
O=C1CC2C(CCC3C2CCC24CCC(CCC32)C4)N1,1
C1=CC2CCC3(C1)CCC1C4CCCC1(C=[NH+]C4)C3C2,1
c1ccc2c(c1)ccc1ccc3ocnc3c12,1
O=C1CC2CCC3=C4C(C=CC3=O)OOC(C1)C42,1
C=C1C2CCCC2CCC23CC4CC(OC4C2)C13,1
c1ccc2c(c1)ccc1c3c(c4ocnc4c12)CCO3,1
c1ccc2c(c1)ccc1ccc3ncoc3c12,1
O=C1OCC2=C1CCC1c3c(OC4CCCCO4)cccc3C(=O)CC21,1
C=C1C2CC(OC3CCCCO3)CC2CCC23CCC(CCC12)C3,1
O=C1C=CC23CCC1CC2C12C=[NH+]CC(CCC1)C2CC3,1
C=C1C2CC(OC3CCCCO3)CC2CCC23C=CC(CCC12)C3,1
C1=C2CCCC23CCC2(CCC4CCC12C4)O3,1
C=C1CCC2OC(=O)C=C2C2C3OC3C34CCC(=O)C3(O4)C12,1
C=C1C(=O)OC2C=CC3=CC(=O)C(CCC12)O3,1
O=C1OC23C4C=CC2C1C=CC3C1CC1CC4,1
C(=CCC1C=CCC2C(COC3CCCCO3)CCCC12)CCOC1CCCCO1,1
O=C(OC1C2CC3C1C(CC2=O)C1CC2C4CCCC23C1NC4)c1ccccc1,1
C=C1C2CC(C(=O)O2)C2C(=O)OC3CC45CCCC4(O5)C1C32,1
c1ccc2c(c1)ccc1c3occc3c3ocnc3c21,1
O=C1CC23CC(CC=C2C=C2CCCC12)C(OC1CCCCO1)C3,1
O=C1CCC23CC(CCC2C1)C(OC1CCCCO1)C3,1
O=C1OCC2=C1CCC1c3cccc(OC4CCCCO4)c3CCC21,1
O=C1C=CC2C1C=CC(=O)C1C3CC3CCC21,1
O=C1C=C2C(=CCC3CCCCC23)CC1,1
C=C1C2CCCC(=O)C2CC23CC(CCC12)C(OC1CCCCO1)C3,1
O=C1CC2C3(CC1CCC3=O)C1CC3C4CCCC32C1NC4,1
O=C1C=CC2C1CC1OC1C1C3OC4(c5ccccc5)OC3CCC21O4,1
C=C1CCCC2C1CCC1=CCCCC12,1
O=C1C(CC2C(=O)C34C5CC6CCCCC67C(O5)OC3C2CCC74)C2CCC3C45CCCCC4CC4OC5OC2C143,1
O=C1CC2CC(CN3CCC4(C(=O)Nc5ccccc54)C23)O1,1
c1ccc2c3c4c(nc2c1)C1CCCC1CN4CC3,1
O=C(OC1C2CCC3C4CC5C6CCCC5(C(C2)C31)C4NC6)c1ccccc1,1
C1=CC23CCC4(CC2)Nc2ccccc2C42CC[NH+](C1)C32,1
O=C1C=CC2CC=C3Nc4ccccc4C34CCN1C24,1
O=C1Nc2ccccc2C12CCN1CCC3C(C=COC3OC3CCCCO3)CC12,1
O=C(OCC1CCCC(OC23CC4CCC2OC(=O)C43)O1)c1ccccc1,1
O=C1OCCC2CC3c4[nH]c5cccc(OC6CCCCO6)c5c4CCN3C=C12,1
O=C(OCC1CCCC(OC23C=CC(=O)C(C2)C3)O1)c1ccccc1,1
O=C(OCC12C3OC4CC(O3)C1(OC1CCCC(COC(=O)C3CCC5CC3C5)O1)CC42)c1ccccc1,1
C=C1CCC2c3[nH]c4ccccc4c3CCN2C1,1
C1CCOCC1,1
c1ccc2c3c([nH]c2c1)C1CCCCCN1CC3,1
O=c1c2c(c3nc4ccccc4c4ccn1c34)CCC2,1
O=C1CC2C=CCN3CCc4c(n1c1ccccc41)C23,1
O=C1C2OC2C2CC=C3Nc4ccccc4C34CCN1C24,1
O=C1Nc2ccccc2C23CCN4CC=CC(CC12)C43,1
C1=CC(CC2NCCc3c2[nH]c2ccccc32)CC(OC2CCCCO2)O1,1
c1ccc2c(c1)NC13CCC4(CCCN5CCC21C54)CC3,1
O=C1OCC2=C1CCCc1cc3c(cc12)C(=O)OC3c1ccoc1,1
