Smiles,Num
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6OCCCC6OC6CCCCO6)CCO5)CC4CCC3C1CC2,3
C1CCC(OC2CCC34CC35CCC3C(C6CCCO6)CCC3C5CCC4C2)OC1,3
C=C1C(=O)OC2CCC3CCC(=O)C3CC12,3
C1CCC(OC2CCCC3CCCCC32)OC1,3
O=C(OC1OCCCC1OC1CCC(OC2CC(OC3CCCCO3)CCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCC(OC6CCCCO6)C5OC5CCCCO5)CC4CCC3C1CC2,3
O=C1OC(c2ccoc2)CC2C1CCC1C(OC3CCCCO3)CCCC12,3
C1CCC2C(C1)CCC13CCC(CCC21)C3,3
O=C(OC1CCCC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2,3
C=C(COC1OCCCC1OC1CCCCO1)C1CC=CCC1,3
O=C1OC23CCCC1C2CCC12CC(CCC13)CC2=O,3
C1=C2CCCCC2C2CCC3CCCC3C2C1,3
C1CCC(OCC2CCCC(OCC3CCC4C3CCC3C5CCCCC5C(OC5OCCCC5OC5CCCCO5)CC43)O2)OC1,3
O=C(C=Cc1ccccc1)OCC1CCC(C=COC2CCCCO2)CC1,3
C=C1C(=O)OC2CC=CCC12,3
O=C(OC1OCC(OC2CCCCO2)CC1OC1CCC(OC2CC(OC3CCCCO3)CCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCC(OC6CCCCO6)C5OC5CCCCO5)CC4CCC3C1CC2,3
O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCC1C1CCC3C4CCCCC4CCC3C1CC2,3
O=C1CC2CCC=C3C(=O)C=CC3C2O1,3
C1CCC(OC2CCCOC2OC2CCC34CC35CCC3C(C6CCCO6)CCC3C5CC(OC3CCCCO3)C4C2)OC1,3
C=C1CCC2CCCCC2C1CCC1=CCOC1=O,3
C=C1C(=O)OC2C1CCC(=C)C1CC(OC3CCCCO3)C(=C)C12,3
C1CCC(OC2CCCOC2OC2CC3C4CCC(C5CCCO5)C4CCC3C3CCCCC23)OC1,3
C1CCC2C(C1)CCC1OCCCC12,3
C1CCC(OC2CCCOC2OC2CCC34CC35CCC3C(C6CCCO6)CCC3C5CCC4C2)OC1,3
C(=CCOC1CCCCO1)CCC=CCOC1CC(OC2CC(OC3CCCCO3)CCO2)CCO1,3
O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCC(OC7CCCCO7)CO6)CCO5)CC4CCC3C1CC2,3
O=C1CCC2C(COc3ccc4ccc(=O)oc4c3)CCCC2C1,3
C=C1CCC2(C(=O)OC3CCCCO3)CCC3C(=CCC4C5CCC(OC6CCCCO6)CC5CCC34)C2C1,3
O=C(CCCCCOC1CCCCO1)OC1CCC2C3=CCC4C5CCC(OC6CCCC(COC7OCCCC7OC7CCCCO7)O6)CC5CCC4C3CCC2(C(=O)OC2OCCCC2OC2CC(OC3CCCCO3)C(OC3CCCO3)CO2)C1,3
C=C1C(=O)OC2C1CCC1CCCCC12,2
C1=CC(OC2CCCCO2)C2CCCCC2C1,2
C1=C2C3CCCC3CCC2C2CCCCC2C1,2
C=C1CCCC2CCCC(OC3CCCCO3)C12,2
O=C1CC2C(OC(=O)c3ccccc3)CC=C3CCC(=CCC4CCC5=CCC(OC(=O)c6ccccc6)C6CC(=O)OC6C54)C3C2O1,2
O=C1C=CCOC(=O)CCC(=O)OCC2=C3CC4C(CO1)C1CC1C4C1CC4C5=C(C6=CC(=O)OC6CC5C5CC45)C31OC2=O,2
C=C1CCCCC1CCC=CCOc1ccc2ccc(=O)oc2c1,2
C1=CCC2CCCCC2C1,2
C=C1C(=O)OC2C3=CCCCC3CCC12,2
O=C1OCC2=C1CCC1CCCCC21,2
C=C1C(=O)OC2CC1CCC2C1CO1,2
O=C1CCC2CCCc3coc1c32,2
C1=CC2CCCCC2CC1,2
C=C1C(=O)OC2CCC3=CCCC3CC12,2
C=C1CCCC2CCC3CC(=O)OC3C12,2
O=C1C=C2CC3OC3CCC3OC3CC2O1,2
O=C1OCC2C1=CCC1CCCCC12,2
C=C1CCCC2CC3OC(=O)C=C3CC12,2
C=C1C(=O)OC2CCCC1C2,2
C=C1CCC2CC(=O)OC2C2C(=C)C(OC3CCCCO3)CC12,2
C=C1C(=O)OCC2CCCCC12,2
O=C(OCC12C(=O)OC3CCC1CC32OC1CCCCO1)c1ccccc1,2
O=C1C=CCCCOC2CC(CCO2)O1,2
O=C1CC23CCCN4CC1C1(c5ccccc5NC1CC2)C43,2
O=C1CCCC2c3[nH]c4ccccc4c3CCN12,2
C1CC2CCCC2C2CC2C1,2
O=C1OCCCCCCCCc2ccccc21,2
C=C1C(=O)OC2CC=CCC(=O)CCCC12,2
C=C1CCCCCC(=C)CCC1,2
O=C1CC2CCC3C(OC4CCCCO4)CC=CC3C2O1,2
C=C1CCCC2CCC(COC3CCCCO3)C3OC123,2
O=C1C=CCCC1,2
C=C1CC(C2CC=CC2=O)OC1=O,2
C=C1CC2OC(=O)C(=C)C2CC2CCCC12,2
C=C1CCCC2CCCCC12,2
C=C1C(=O)OC2C=CC(=O)C=CCCCC12,2
O=c1oc2ccccc2c2c1CCO2,2
C=C1CCCC2CC=CCC12,2
C=C1C(=O)OC2C=CC3=CC(=O)C(CCC12)O3,2
O=C1CCC2C(CCC3C2CCC2C4CCCCC4CCC23)C1,2
C=C1C(=O)OC2C1CCC=C1CC=C(COC3CCCC(COC(=O)Cc4ccccc4)O3)C12,2
C=C1C(=O)OC2CC3CC3CC12,2
O=C(C=Cc1ccccc1)OC1CCCCC1OC(=O)C=Cc1ccccc1,2
C=C1C(=O)OC2CCC3CCCC3CC12,2
C=C1C(=O)OC2C1CCC=C1C(=O)C=C(COC(=O)Cc3ccccc3)C12,2
C1CCC(OCC2CCCC(OCC3CCC4C3CCC3C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC43)O2)OC1,2
O=C(CCCCCOC1CCCCO1)OC1CCC2C3=CCC4C5CCC(OC6OC(COC7OCCCC7OC7CCCCO7)CCC6OC6CCCCO6)CC5CCC4C3CCC2(C(=O)OC2OCCCC2OC2CC(OC3CCCCO3)C(OC3CCCO3)CO2)C1,2
O=C1OC2CCC3C4=CCC5C6CCC(OC7OCCCC7OC7CCCCO7)CC6CCC5C4CCC13C2,2
O=C(C=Cc1ccccc1)OC1CCC2C3=CCC4C5CCC(OC6CC(OC7CCCCO7)C(OC7OCCCC7OC7OCCCC7OC7CCCCO7)CO6)CC5CCC4C3CCC2C1,2
O=C(OC1CC(OC2OCCCC2OC2CCCCO2)CC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,2
C=C1CCC2(C(=O)OC3CCCC(COC4CCC(OC5CC(OC6CCCCO6)CCO5)CO4)O3)CCC3C(=CCC4C5CCCCC5CCC34)C2C1,2
C=C1CCC2CCC3C(=CCC4C5CCC(OC6CCCCO6)CC5CCC34)C2C1,2
C1CCC(OCC2CCCC(OC3CCOC(OC4CCC5C(CCC6C5CCC5C7CCOC78CC65CO8)C4)C3OC3CCCCO3)O2)OC1,2
O=C(OC1OCCCC1OC1CCC(OC2CC(OC3CCCCO3)CCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,2
O=C1C=CC2=CC=C3C(CCC4C3CCC3CCCCC34)C2=C1,2
O=C(C=Cc1ccccc1)OC1COC(OC(=O)C23CCCCC2C2=CCC4C5CCC(OC6OCCC(OC7CCCCO7)C6OC6CCCCO6)CC5CCC4C2CC3)C(OC2CC(OC3CCCCO3)C(OC3CCCCO3)CO2)C1,2
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CCC(OC7CCCCO7)CO6)CCO5)CC4CCC3C1CC2,2
C=C1CCC2(C(=O)OC3CCCC(COC4CCC(OC5CCCO5)CO4)O3)CCC3C(=CCC4C5CCC(OC6CC(OC7CCCCO7)CCO6)CC5CCC34)C2C1,2
C1COC(OC2CCCOC2OC2CCC3C(CCC4C3CCC3C5CCCOC56CC43CO6)C2)C1,2
O=C(OC1CCCCO1)C12CCCC1C1CCC3C4CCCCC4CCC3C1CC2,2
C1=CCC2C(=CCC3C4CCC(OC5OCCCC5OC5OCCCC5OC5CCCCO5)CC4CCC23)C1,2
C1CCC(OC2CCOC(OC3CCC4C(CCC5C4CCC4C6CCCOC67CC54CO7)C3)C2)OC1,2
O=C(OC1OCCCC1OC1CC(OC2CCCCO2)C(OC2CC(OC3CCCCO3)CCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCC(OC6CCCCO6)C5OC5CCCCO5)CC4CCC3C1CC2,2
C1CCC(OC2CCOC(OC3CCCOC3OC3CCC4C(CCC5C4CCC4C6CCCC6CCC45)C3)C2)OC1,2
O=C1CC2CCC34CC35CCC(OC3CCCCO3)CC5CCC4C2C1,2
O=C1C=C2OC3C=C2C(CCCC2CC4OC5(CCC(=O)O5)CCC4C2CC3)CO1,2
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC3C1CC2,2
O=C1OC2CCC3C4=CCC5C6CCC(OC7CCCC(COC8CCCCO8)O7)CC6CCC5C4CCC13C2,2
C1CCC(OCC2CCC(OC3CCCCO3)C(OCC3CCC4C3CCC3C5CCCCC5C(OC5CCCCO5)CC43)O2)OC1,2
C1=C2C3CCC(OC4CCCCO4)CC3CCC2C2CCC3CC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CCC3C2C1,2
C1CCC(OC2CCCOC2OC2CCC3C(CCC4C3CCC3C5CCCOC56CC43CO6)C2)OC1,2
O=C(OC1CC(OC2CCCCO2)CC(COC2OCCCC2OC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,2
C1=CC2C3CCC(OC4OCCC(OC5CCC(OC6CCCCO6)CO5)C4OC4CCCCO4)CC3CCC2C2CCC3CCCCC3=C12,2
C=C1CCC2(C(=O)OC3CCCCO3)CCC3C(=CCC4C5CCC(OC6CC(OC7CCCCO7)CCO6)CC5CCC34)C2C1,2
C1CCC(OC2CCCOC2OC2CCC34CC35CCC3CCCC3C5CC(OC3CCCCO3)C4C2)OC1,2
O=C(OC1OCCCC1OC1CC(OC2CCCO2)C(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2,2
O=C(OC1CCCC(COC2OCCCC2OC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,2
C1CCC(OC2CCC3C(CCC4C3CCC3C5CCCC5CCC34)C2)OC1,2
O=C(OC1CC(OC2CCCCO2)CC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,2
O=C(OC1OCCCC1OC1CC(OC2CCCCO2)C(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2,2
C1CCC(OC2CCCOC2OC2CCC3C(CCC4C3CCC3C5CCCC5CCC34)C2)OC1,2
O=C1CCC2C(CCC3C4CCC5(C(=O)OC6CCCC(COC7CCC(OC8CCCCO8)CO7)O6)CC(=O)CCC5C4=CCC23)C1,2
O=C1CC2C3CCC(OC4OCCCC4OC4CCCCO4)CC3CCC2C2CCC(COC3CCCC(COC4CCCCO4)O3)C12,2
O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CC=CCC1C1=CCC3C4CCCCC4CCC3C1CC2,2
O=C(OC1CC(OC2CCCCO2)CC(COC2CCCC(COC3CCCCO3)O2)O1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,2
O=C(OC1OCCCC1OC1CCC(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CC(OC6CCCCO6)CCO5)CC4CCC3C1CC2,2
O=C(OC1OCCCC1OC1CCC(OC2CC(OC3CCCCO3)C(OC3CCCCO3)CO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,2
O=C1C(OC2CCCCO2)CCC2C3=CCC4C5CCC(OC6OCCCC6OC6CCCCO6)CC5CCC4C3CCC12,2
O=C1CC2C(=CCC3C4CCC(OC5CCCCO5)CC4CCC23)C2CCCCC12C(=O)OC1OCCCC1OC1CCC(OC2CC(OC3CCCCO3)CCO2)CO1,2
C1=C2C3CC4OC5CCOC5CC4C3CCC23CC32CCC(OC3CCCCO3)CC2C1,2
C1=C2C(CCC3C2CCC2CCCCC23)C2CCCCC2C1,2
C1CCC(OC2CC(OC3OCCC(OC4CCCCO4)C3OC3CCCCO3)COC2OC2CCC3C(CCC4C3CCC35OCC6(CCCCC63)CCC45)C2)OC1,2
O=C(OC1OCCCC1OC1CC(OC2CCCCO2)C(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCC(OC6CCCCO6)C5OC5CCCCO5)CC4CCC3C1CC2,2
O=C(OC1OCCC(OC2CCCO2)C1OC1CCC(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2,2
C1=C2C3CCC(OC4CCCCO4)CC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1,2
O=C1C2OCCCC2C2CCC34CC35CCC(OC3CCCCO3)CC5CCC4C12,2
C1CCC(OCC2CCC3C2CCC2C4CCCCC4C(OC4OCCCC4OC4CCCCO4)CC32)OC1,2
C1=CC23OCC4(CCCCC42)CCC3C2CCC3CC(OC4CC(OC5CCCCO5)CCO4)CCC3C12,2
O=C(OCC1CCCC(OC23CC4CCC2OC(=O)C43COC(=O)c2ccccc2)O1)c1ccccc1,2
C1CCC(OCC2CCC3C2CCC2C4CCCCC4CCC23)OC1,2
C=C1C(CC2CC=CC(=O)O2)=CCC2C1CC1C2CCC2COC(=O)C=CC23OC13,2
C1CCC(OCC2CCC3C2CCC2C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC32)OC1,2
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCC(OC6CC(OC7CC(OC8CCCCO8)CCO7)CCO6)CO5)CC4CCC3C1CC2,2
C1=CC2C3CCC(OC4CC(OC5CCCCO5)CCO4)CC3CCC2C2CCC3CCCCC3=C12,2
C1CCC(OCC2CCC(OC3CCCCO3)C(OC3CCC45CC46CCC4C(C7CCOC7)CCC4C6CCC5C3)O2)OC1,2
C1COC(OCC2CCCC(OCC3CCC4C3CCC3C5CCCCC5CCC34)O2)C1,2
O=C(OC1OCCCC1OC1CCC(OC2CC(OC3CCCCO3)CCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCC(COC6OCCCC6OC6CCCCO6)O5)CC4CCC3C1CC2,2
O=C(OC1CCCC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCC(OC7CCCCO7)CO6)CCO5)CC4CCC3C1CC2,2
O=C(C=Cc1ccccc1)OC1CCC2C(CCC3C4CCC5CCCCC5C4=CCC23)C1,2
O=C(OC1OCCCC1OC1CC(OC2CCCO2)C(OC2CCCCO2)CO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CCCCO5)CC4CCC3C1CC2,2
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCC(OC6CC(OC7CCCCO7)CCO6)C5OC5CCCCO5)CC4CCC3C1CC2,2
O=C(OC1OCCCC1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,2
O=C1OC2CCC13CCC1C(=C3C2)CCC2C3CCC(OC4CC(OC5OCCCC5OC5CCCCO5)CCO4)CC3CCC12,2
C1CCC(OC2CCCOC2OC2CC3C4CCCC4CCC3C3CCCCC23)OC1,2
C1CCC(OC2CCCOC2OC2CCC3C(CCC4C5CCC(COC6CCCC(COC7CCCO7)O6)C5CCC34)C2)OC1,2
C1=CC2C3CCC(OC4OCCC(OC5CCCCO5)C4OC4CCCCO4)CC3CCC2C2CCC3CCCCC3=C12,2
O=C(OC1OCCC(OC2CCCCO2)C1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5CCCCO5)CC4CCC3C1CC2,2
C1CCC(OC2CC3C4CCCC4CCC3C3CCCCC23)OC1,2
O=C(OC1CCCC(COC2CCCCO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CC(OC7CCC(OC8CCCCO8)CO7)CCO6)CCO5)CC4CCC3C1CC2,2
O=C1CC(=O)C2C(CCC3C4CCC5CCCCC5C4CCC32)C1,2
O=C(OC1CCCC(COC2CCC(OC3CCCCO3)CO2)O1)C12CCCCC1C1=CCC3C4CCC(OC5OCCCC5OC5CC(OC6CCC(OC7CCC(OC8CCCC(COC9CCCCO9)O8)CO7)CO6)CCO5)CC4CCC3C1CC2,2
O=C1CCCC2C3=CCC4C5CCC(OC6OCCCC6OC6OCCCC6OC6CCCCO6)CC5CCC4C3CCC12,2
O=C(OC1CCCCO1)C12CCCC=C1C1=CCC3C4CCCCC4CCC3C1CC2,2
C=C1CCCC2(C(=O)OC3CCCCO3)CCC3C(=CCC4C5CCCCC5CCC34)C12,2
O=C1CCC2CCC3C4CCC5CCCCC5C4=CCC3C2C1,2
C1=C2C3CCC(OC4OCCCC4OC4CCCCO4)CC3CCC2C2CCC3CCCCC3C2C1,2
C1CCC(OC2COC(OC3CCC45CC46CCC4CCCC4C6CCC5C3)C(OC3CCCCO3)C2)OC1,2
C1=C2C3CCC(OC4CCCCO4)CC3CCC2C2CCC3CCCCC3C2C1,2
O=C(C=CCCCOC1CCCCO1)OC1CCC2C3=CCC4C5CCC(OC6CCCC(COC7OCCCC7OC7CCCCO7)O6)CC5CCC4C3CCC2(C(=O)OC2OCCCC2OC2CC(OC3CCCCO3)C(OC3CCCO3)CO2)C1,2
